,TA2ID,English,3D,label,Def
4246,4164.0,Ligament of (left) superior vena cava,,,
4247,4165.0,Middle cardiac vein, x,, x
4248,4166.0,Small cardiac vein,,,
4249,4167.0,Right marginal vein of heart,,,
4250,4168.0,Anterior cardiac veins,,,
4251,4169.0,Smallest cardiac veins,,,
4252,4170.0,Smallest right atrial veins,,,
4253,4171.0,Smallest right ventricular veins,,,
4254,4172.0,Smallest left atrial veins,,,
4255,4173.0,(Smallest left ventricular veins),,,
4256,4174.0,Systemic arteries, x, x, x
4257,4175.0,Aorta, x, x, x
4258,4176.0,Ascending aorta, x,, x
4259,4177.0,Aortic arch, x,, x
4260,4178.0,(Aortic isthmus),,,
4261,4179.0,Brachiocephalic trunk, x,, x
4262,4180.0,Thyroidea ima artery,,,
4263,4181.0,Right common carotid artery, x,, x
4264,4182.0,Right subclavian artery, x,, x
4265,4183.0,Left common carotid artery, x,, x
4266,4184.0,Left subclavian artery, x,, x
4267,4185.0,Descending aorta,,, x
4268,4186.0,Thoracic aorta, x,, x
4269,4187.0,Bronchial branches of aorta,,,
4270,4188.0,Oesophageal branches of aorta,,,
4271,4189.0,Pericardial branches of aorta,,,
4272,4190.0,Mediastinal branches of aorta,,,
4273,4191.0,Posterior intercostal arteries, x,, x
4274,4192.0,Posterior intercostal artery,,,
4275,4193.0,Dorsal branch of posterior intercostal artery,,,
4276,4194.0,Medial dorsal cutaneous branch-posterior intercostal artery,,,
4277,4195.0,Lateral dorsal cutaneous branch-posterior intercostal artery,,,
4278,4196.0,Spinal branch of posterior intercostal artery,,,
4279,4197.0,Collateral branch of posterior intercostal artery,,,
4280,4198.0,Lateral cutaneous branch of posterior intercostal artery,,,
4281,4199.0,Lateral mammary branches of posterior intercostal artery,,,
4282,4200.0,(Aberrant artery),,,
4283,4201.0,Superior phrenic arteries, x,, x
4284,4202.0,Subcostal artery, x,, x
4285,4203.0,Dorsal branch of subcostal artery,,,
4286,4204.0,Spinal branch of subcostal,,,
4287,4205.0,Abdominal aorta, x,, x
4288,4206.0,Inferior phrenic artery, x,, x
4289,4207.0,Superior suprarenal arteries,,,
4290,4208.0,Lumbar arteries, x,, x
4291,4209.0,Dorsal branch of lumbar arteries,,,
4292,4210.0,Spinal branch of lumbar artery,,,
4293,4211.0,Coeliac trunk, x,, x
4294,4212.0,Left gastric artery, x,, x
4295,4213.0,Oesophageal branch of lumbar artery,,,
4296,4214.0,Common hepatic artery, x,, x
4297,4215.0,Gastroduodenal artery, x,, x
4298,4216.0,(Supraduodenal artery),,,
4299,4217.0,Posterior superior pancreaticoduodenal artery,,,
4300,4218.0,Pancreatic branches of pos. sup. pancreaticoduodenal art.,,,
4301,4219.0,Duodenal branches of post. sup. pancreaticoduodenal art.,,,
4302,4220.0,Retroduodenal arteries,,,
4303,4221.0,Right gastro-omental artery,,,
4304,4222.0,Gastric branches of right gastro-omental artery,,,
4305,4223.0,Omental branches of right gastro-omental artery,,,
4306,4224.0,Arterior superior pancreaticoduodenal artery,,,
4307,4225.0,Pancreatic branches of ant. sup. pancreaticoduodenal artery,,,
4308,4226.0,Duodenal branches of ant. sup. pancreaticoduodenal artery,,,
4309,4227.0,Proper hepatic artery, x,, x
4310,4228.0,Right gastric artery,,,
4311,4229.0,Right hepatic artery,,,
4312,4230.0,Cystic artery,,,
4313,4231.0,Right artery of caudate lobe,,,
4314,4232.0,Anterior segmental artery of liver,,,
4315,4233.0,Posterior segmental artery of liver,,,
4316,4234.0,Left hepatic artery,,,
4317,4235.0,Left artery of caudate lobe,,,
4318,4236.0,Medial segmental artery of liver,,,
4319,4237.0,Lateral segmental artery of liver,,,
4320,4238.0,Intermediate branch of left hepatic artery,,,
4321,4239.0,Splenic artery, x,, x
4322,4240.0,Pancreatic branches of splenic artery,,,
4323,4241.0,Dorsal pancreatic artery,,,
4324,4242.0,Inferior pancreatic artery,,,
4325,4243.0,Prepancreatic artery,,,
4326,4244.0,Great pancreatic artery,,,
4327,4245.0,Artery of tail of pancreas,,,
4328,4246.0,Posterior gastric artery,,,
4329,4247.0,Splenic branches of splenic artery,,,
4330,4248.0,Left gastro-omental artery,,,
4331,4249.0,Gastric branches of left gastro-omental artery,,,
4332,4250.0,Omental branches of left gastro-omental artery,,,
4333,4251.0,Short gastric arteries,,,
4334,4252.0,Superior mesenteric artery, x,, x
4335,4253.0,Inferior pancreaticoduodenal artery, x,, x
4336,4254.0,Anterior inferior pancreaticoduodenal artery, x,,
4337,4255.0,Posterior inferior pancreaticoduodenal artery,,,
4338,4256.0,Jejunal arteries,,, x
4339,4257.0,Ileal arteries,,, x
4340,4258.0,Ileocolic artery, x,,
4341,4259.0,Anterior caecal artery,,,
4342,4260.0,Posterior caecal artery,,,
4343,4261.0,Appendicular artery, x,, x
4344,4262.0,Ileal branch of ileocolic artery, x,, x
4345,4263.0,Colic branch of ileocolic artery, x,, x
4346,4264.0,Right colic artery, x,, x
4347,4265.0,Middle colic artery, x,, x
4348,4266.0,Marginal artery, x,,
4349,4267.0,Intercolic anastomotic artery,,,
4350,4268.0,Middle suprarenal artery,,,
4351,4269.0,Renal artery,,, x
4352,4270.0,Capsular branches of renal artery,,,
4353,4271.0,Inferior suprarenal artery, x,, x
4354,4272.0,Anterior branch of renal artery, x,, x
4355,4273.0,Superior segmental artery of kidney,,,
4356,4274.0,Anterior superior segmental artery of kidney,,,
4357,4275.0,Anterior inferior segmental artery of kidney,,,
4358,4276.0,Inferior segmental artery of kidney,,,
4359,4277.0,Posterior branch of renal artery, x,, x
4360,4278.0,Posterior segmental artery of kidney,,,
4361,4279.0,Ureteric branches of renal artery,,,
4362,4280.0,Intrarenal arteries,,,
4363,4281.0,Interlobar artery of kidney,,,
4364,4282.0,Arcuate artery of kidney,,,
4365,4283.0,Interlobular artery of kidney,,,
4366,4284.0,(Accessory renal artery),,,
4367,4285.0,Ovarian artery,,,
4368,4286.0,Ureteric branches of ovarian artery,,,
4369,4287.0,Tubal branches of ovarian artery,,,
4370,4288.0,Testicular artery,,,
4371,4289.0,Ureteric branches of testicular,,,
4372,4290.0,Epididymal branches of testicular artery,,,
4373,4291.0,Inferior mesenteric artery, x,, x
4374,4292.0,Left colic artery, x,, x
4375,4293.0,Ascending branch of left colic artery, x,,
4376,4294.0,Descending branch of left colic artery, x,,
4377,4295.0,Sigmoid arteries, x,, x
4378,4296.0,Superior anorectal artery, x,,
4379,4297.0,Aortic bifurcation, x, x, x
4380,4298.0,Median sacral artery, x,, x
4381,4299.0,Arteriae lumbales imae,,,
4382,4300.0,Lateral sacral branches of median sacral artery,,,
4383,4301.0,Common iliac artery, x,, x
4384,4302.0,Internal iliac artery, x,, x
4385,4303.0,Posterior division of internal iliac artery, x,, x
4386,4304.0,Iliolumbar artery, x,, x
4387,4305.0,Lumbar branch of iliolumbar artery, x,, x
4388,4306.0,Spinal branch of iliolumbar artery, x,,
4389,4307.0,Iliacus branch of iliolumbar artery, x,, x
4390,4308.0,Lateral sacral arteries,,,
4391,4309.0,Spinal branches of lateral sacral artery,,,
4392,4310.0,Superior gluteal artery, x,, x
4393,4311.0,Superficial branch of superior gluteal artery,,,
4394,4312.0,Deep branch of superior gluteal artery,,,
4395,4313.0,Superior branch of superior gluteal artery,,,
4396,4314.0,Inferior branch of superior gluteal artery,,,
4397,4315.0,Anterior division of internal iliac artery, x,,
4398,4316.0,Umbilical artery,,, x
4399,4317.0,Patent part of umbilical artery,,,
4400,4318.0,Artery of ductus deferens,,,
4401,4319.0,Ureteric branches of artery of ductus deferens,,,
4402,4320.0,Superior vesical arteries,,,
4403,4321.0,Occluded part of umbilical artery,,,
4404,4322.0,Medial umbilical ligament,,, x
4405,4323.0,Obturator artery, x,, x
4406,4324.0,Pubic branch of obturator artery,,,
4407,4325.0,Acetabular branch of obturator artery,,,
4408,4326.0,Anterior branch of obturator artery,,,
4409,4327.0,Posterior branch of obturator artery,,,
4410,4328.0,Inferior vesical artery,,, x
4411,4329.0,Prostatic branches of inferior vesical artery,,,
4412,4330.0,Uterine artery,,, x
4413,4331.0,Helicine branches of uterine artery,,,
4414,4332.0,Vaginal branches of uterine artery,,,
4415,4333.0,(Azygos artery of vagina),,,
4416,4334.0,Ovarian branch of uterine artery,,, x
4417,4335.0,Tubal branch of uterine artery,,, x
4418,4336.0,Vaginal artery,,, x
4419,4337.0,Inferior vesical branches of vaginal artery,,,
4420,4338.0,Middle anorectal artery,,,
4421,4339.0,Vaginal branches of middle anorectal artery,,,
4422,4340.0,Prostatic branches of middle anorectal artery,,,
4423,4341.0,Internal pudendal artery, x,, x
4424,4342.0,Inferior anorectal artery,,,
4425,4343.0,Perineal artery,,, x
4426,4344.0,Posterior labial arteries,,, x
4427,4345.0,Posterior scrotal arteries,,, x
4428,4346.0,Artery of bulb of vestibule,,,
4429,4347.0,Artery of bulb of penis,,, x
4430,4348.0,Urethral artery,,, x
4431,4349.0,Deep artery of clitoris,,,
4432,4350.0,Deep artery of penis, x,, x
4433,4351.0,Helicine branches of deep artery of penis,,,
4434,4352.0,Perforating arteries of penis,,,
4435,4353.0,Dorsal artery of clitoris,,,
4436,4354.0,Dorsal artery of penis, x,, x
4437,4355.0,Inferior gluteal artery, x,, x
4438,4356.0,Arteria comitans of sciatic nerve,,,
4439,4357.0,External iliac artery, x,, x
4440,4358.0,Inferior epigastric artery, x,, x
4441,4359.0,Pubic branch of inferior epigastric artery,,,
4442,4360.0,(Accessory obturator artery),,,
4443,4361.0,(Aberrant obturator artery),,,
4444,4362.0,Cremasteric artery,,, x
4445,4363.0,Artery of round ligament of uterus,,, x
4446,4364.0,Deep circumflex iliac artery,,, x
4447,4365.0,Ascending branch of deep circumflex iliac artery,,,
4448,4366.0,Common carotid artery,,, x
4449,4367.0,Carotid sinus,,, x
4450,4368.0,Carotid bifurcation,,,
4451,4369.0,External carotid artery, x,, x
4452,4370.0,Superior thyroid artery,,, x
4453,4371.0,Infrahyoid branch of superior thyroid artery,,,
4454,4372.0,Sternocleidomastoid branch of superior thyroid artery,,,
4455,4373.0,Superior laryngeal artery,,,
4456,4374.0,Cricothyroid branch of superior thyroid artery,,,
4457,4375.0,Anterior glandular branch of superior thyroid artery,,,
4458,4376.0,Posterior glandular branch of superior thyroid artery,,,
4459,4377.0,Lateral glandular branch of superior thyroid artery,,,
4460,4378.0,Ascending pharyngeal artery, x,, x
4461,4379.0,Posterior meningeal artery,,, x
4462,4380.0,Pharyngeal branches of ascending pharyngeal artery,,,
4463,4381.0,Inferior tympanic artery,,, x
4464,4382.0,(Linguofacial trunk),,,
4465,4383.0,Lingual artery,,, x
4466,4384.0,Suprahyoid branch of lingual artery,,,
4467,4385.0,Dorsal lingual branches of lingual artery,,,
4468,4386.0,Sublingual artery,,,
4469,4387.0,Deep lingual artery,,,
4470,4388.0,Facial artery, x,, x
4471,4389.0,Ascending palatine artery,,, x
4472,4390.0,Tonsillar branch of facial artery,,,
4473,4391.0,Submental artery, x,, x
4474,4392.0,Glandular branches of facial artery,,, x
4475,4393.0,Inferior labial artery, x,, x
4476,4394.0,Superior labial artery, x,, x
4477,4395.0,Nasal septal branch of superior labial artery,,,
4478,4396.0,Lateral nasal branch of facial artery,,, x
4479,4397.0,Angular artery, x,, x
4480,4398.0,Occipital artery, x,, x
4481,4399.0,Mastoid branch of occipital artery,,,
4482,4400.0,Auricular branch of occipital artery,,, x
4483,4401.0,Sternocleidomastoid branches of occipilal artery,,,
4484,4402.0,Occipital branches of occipital artery,,, x
4485,4403.0,(Meningeal branch of occipital artery),,,
4486,4404.0,Descending branch of occipital artery,,, x
4487,4405.0,Posterior auricular artery,,, x
4488,4406.0,Stylomastoid artery,,, x
4489,4407.0,Posterior tympanic artery,,,
4490,4408.0,Mastoid branches of posterior tympanic artery,,,
4491,4409.0,(Stapedial branch of posterior tympanic artery),,,
4492,4410.0,Auricular branch of posterior auricular artery,,, x
4493,4411.0,Occipital branch of posterior auricular artery,,, x
4494,4412.0,Parotid branch of posterior auricular artery,,,
4495,4413.0,Superficial temporal artery, x,, x
4496,4414.0,Parotid branch of superficial temporal artery,,,
4497,4415.0,Temporomandibular branch of superficial temporal artery,,,
4498,4416.0,Transverse facial artery, x,, x
4499,4417.0,Anterior auricular branches of superficial temporal artery,,,
4500,4418.0,Zygomatico-orbital artery,,, x
4501,4419.0,Middle temporal artery,,, x
4502,4420.0,Frontal branch of superficial temporal artery, x,,
4503,4421.0,Parietal branch of superficial temporal artery,,,
4504,4422.0,Maxillary artery, x,, x
4505,4423.0,Deep auricular artery,,, x
4506,4424.0,Temporomandibular branch of deep auricular artery,,,
4507,4425.0,Anterior tympanic artery,,, x
4508,4426.0,Inferior alveolar artery, x,, x
4509,4427.0,Mylohyoid branch of inferior alveolar artery, x,,
4510,4428.0,Dental branches of inferior alveolar artery,,,
4511,4429.0,Peridental branches of inferior alveolar artery,,,
4512,4430.0,Mental branch of inferior alveolar artery, x,,
4513,4431.0,Middle meningeal artery, x,, x
4514,4432.0,Accessory branch of middle meningeal artery, x,,
4515,4433.0,Frontal branch of middle meningeal artery,,,
4516,4434.0,Orbital branch of middle meningeal artery,,,
4517,4435.0,Parietal branch of middle meningeal artery,,,
4518,4436.0,Petrosal branch of middle meningeal artery,,,
4519,4437.0,Superior tympanic artery,,, x
4520,4438.0,Anastomotic branch of middle meningeal artery with lacrimal,,,
4521,4439.0,Masseteric artery,,, x
4522,4440.0,Anterior deep temporal artery, x,,
4523,4441.0,Posterior deep temporal artery, x,,
4524,4442.0,Pterygoid branches of posterior deep temporal artery,,,
4525,4443.0,Buccal artery, x,, x
4526,4444.0,Posterior superior alveolar artery, x,, x
4527,4445.0,Dental branches of posterior superior alveolar artery,,,
4528,4446.0,Peridental branches of posterior superior alveolar artery,,,
4529,4447.0,Infra-orbital artery, x,, x
4530,4448.0,Middle superior alveolar artery,,,
4531,4449.0,Dental branches of middle superior alveolar artery,,,
4532,4450.0,Peridental branches of middle superior alveolar artery,,,
4533,4451.0,Anterior superior alveolar artery,,,
4534,4452.0,Dental branches of anterior superior alveolar artery,,,
4535,4453.0,Peridental branches of anterior superior alveolar artery,,,
4536,4454.0,Artery of pterygoid canal, x,,
4537,4455.0,Pharyngeal branch of artery of pterygoid canal,,,
4538,4456.0,Descending palatine artery, x,, x
4539,4457.0,Greater palatine artery, x,, x
4540,4458.0,Lesser palatine arteries,,, x
4541,4459.0,Pharyngeal branch of descending palatine artery,,,
4542,4460.0,Sphenopalatine artery,,, x
4543,4461.0,Posterior lateral nasal branches of sphenopalatine artery, x,,
4544,4462.0,Posterior septal branches of sphenopalatine artery, x,, x
4545,4463.0,Internal carotid artery, x,, x
4546,4464.0,Caroticotympanic arteries,,, x
4547,4465.0,Carotid syphon,,,
4548,4466.0,Meningeal branches of internal carotid artery,,,
4549,4467.0,Inferior hypophysial artery,,, x
4550,4468.0,Superior hypophyseal artery,,,
4551,4469.0,Ophthalmic artery, x,, x
4552,4470.0,Central retinal artery, x,, x
4553,4471.0,Superior temporal retinal arteriole,,,
4554,4472.0,Inferior temporal retinal arteriole,,,
4555,4473.0,Superior nasal retinal arteriole,,,
4556,4474.0,Inferior nasal retinal arteriole,,,
4557,4475.0,Macular arterioles,,,
4558,4476.0,Lacrimal artery, x,, x
4559,4477.0,Recurrent meningeal branch of lacrimal artery,,,
4560,4478.0,Lateral palpebral arteries,,, x
4561,4479.0,Short posterior ciliary arteries, x,,
4562,4480.0,Vascular circle of optic nerve,,,
4563,4481.0,Long posterior ciliary arteries, x,, x
4564,4482.0,Major arterial circle of iris,,,
4565,4483.0,Minor arterial circle of iris,,,
4566,4484.0,Muscular arteries,,,
4567,4485.0,Anterior ciliary arteries,,, x
4568,4486.0,Supra-orbital artery, x,,
4569,4487.0,Anterior ethmoidal artery, x,, x
4570,4488.0,Anterior meningeal branch of anterior ethmoidal artery,,,
4571,4489.0,Anterior septal branches of anterior ethmoidal artery, x,,
4572,4490.0,Anterior lateral nasal branches of anterior ethmoidal artery,,,
4573,4491.0,(Middle ethmoidal artery),,,
4574,4492.0,Posterior ethmoidal artery, x,, x
4575,4493.0,Meningeal branch of posterior ethmoidal artery,,,
4576,4494.0,Septal branches of posterior ethmoidal artery, x,,
4577,4495.0,Lateral nasal branches of posterior ethmoidal artery,,,
4578,4496.0,Medial palpebral arteries,,, x
4579,4497.0,Superior palpebral arch,,,
4580,4498.0,Inferior palpebral arch,,,
4581,4499.0,Supratrochlear artery, x,, x
4582,4500.0,Dorsal nasal artery,,, x
4583,4501.0,Anterior choroidal artery,,, x
4584,4502.0,Anterior cerebral artery, x,, x
4585,4503.0,Anteromedial central branches of anterior cerebral artery,,,
4586,4504.0,Orbitofrontal branches of anterior cerebral artery, x,,
4587,4505.0,Callosomarginal artery, x,, x
4588,4506.0,Frontal branches of callosomarginal artery, x,,
4589,4507.0,Pericallosal artery, x,, x
4590,4508.0,Parietal branches of pericallosal artery,,,
4591,4509.0,Middle cerebral artery (M1-segment), x,, x
4592,4509.0,Middle cerebral artery (M2-segment),,,
4593,4509.0,Middle cerebral artery (M3-segment), x,,
4594,4510.0,Anterolateral central arteries,,,
4595,4511.0,Orbitofrontal branches of middle cerebral artery,,,
4596,4512.0,Insular branches of middle cerebral artery (M2), x,,
4597,4513.0,Temporal branches of middle cerebral artery, x,,
4598,4514.0,Frontal branches of middle cerebral artery,,,
4599,4515.0,Parietal branches of middle cerebral artery, x,,
4600,4516.0,Cerebral arterial circle, x, x, x
4601,4517.0,Anterior communicating artery, x,, x
4602,4518.0,Anteromedial central branches-anterior communicating artery,,,
4603,4519.0,Precommunicating cerebral artery,,,
4604,4520.0,Communicating carotid artery,,,
4605,4521.0,Posterior communicating artery, x,, x
4606,4522.0,Posteromedial central branches of post. communicating artery,,,
4607,4523.0,Precommunicating part of posterior cerebral artery,,,
4608,4524.0,Arteries of spinal cord, x, x, x
4609,4525.0,Anterior spinal artery, x,, x
4610,4526.0,Union of anterior spinal branches of vertebral artery,,,
4611,4527.0,Posterior spinal arteries,,,
4612,4528.0,Spinal arterial branches,,,
4613,4529.0,Spinal arterial branch,,,
4614,4530.0,Postcentral arterial branch, x,,
4615,4531.0,Prelaminar arterial branch,,,
4616,4532.0,Radicular arteries,,,
4617,4533.0,Anterior radicular artery,,,
4618,4534.0,Posterior radicular artery,,,
4619,4535.0,Arteria medullaris segmentalis,,,
4620,4536.0,Great radicular artery,,,
4621,4537.0,Subclavian artery,,, x
4622,4538.0,Vertebral artery, x,, x
4623,4539.0,Spinal branches of vertebral artery,,,
4624,4540.0,Muscular branches of vertebral artery,,,
4625,4541.0,Meningeal branches of vertebral artery,,, x
4626,4542.0,Posterior inferior cerebellar artery, x,, x
4627,4543.0,Posterior spinal branch of posterior inf. cerebellar artery,,,
4628,4544.0,Choroidal branches to fourth ventricle,,,
4629,4545.0,Anterior spinal branch of vertebral artery,,,
4630,4546.0,Medial medullary branches of vertebral artery,,,
4631,4547.0,Lateral medullary branches of vertebral artery,,,
4632,4548.0,Basilar artery, x,, x
4633,4549.0,Union of vertebral arteries,,,
4634,4550.0,Anterior inferior cerebellar artery, x,, x
4635,4551.0,Labyrinthine artery,,, x
4636,4552.0,Anterior vestibular artery,,,
4637,4553.0,Common cochlear artery,,,
4638,4554.0,Vestibulocochlear artery,,,
4639,4555.0,Posterior vestibular branch of vestibulocochlear artery,,,
4640,4556.0,Cochlear branch of vestibulocochlear artery,,,
4641,4557.0,Proper cochlear artery,,,
4642,4558.0,Spiral modiolar artery,,,
4643,4559.0,Pontine branches of basilar artery,,,
4644,4560.0,Medial pontine branches of basilar artery, x,,
